YEAR, Month, Day, Hour,T_C, RH, windSpeed, Wind Direction, P_mm, SWEmm, inSR, soilTemp_10cm, melt_m_hr
2002,1,1,17,4.7,99.9,0.8,39,0.2,248,0,1.5,7.22E-08
2002,1,1,18,5.4,99,1.4,45.3,0.6,248,0,1.5,5.83E-08
2002,1,1,19,5.1,98.5,1.6,39.3,0,247,0,1.5,1.06E-07
2002,1,1,20,5.8,95.1,1.5,44,0.2,245,0,1.5,6.94E-08
2002,1,1,21,5.3,99.6,0.9,32.8,1,245,0,1.5,1.06E-07
2002,1,1,22,6,96,0.4,313.7,0.3,243,0,1.4,1.81E-07
2002,1,1,23,5.5,98.1,1,35.4,0.2,242,0,1.4,1.28E-07
2002,1,2,0,6.2,94.6,0.7,39.8,0,241,0,1.4,3.89E-08
2002,1,2,1,5.7,95.9,0.9,31.6,0,240,0,1.4,1.17E-07
2002,1,2,2,6.5,89.1,0.4,9.8,0,239,0,1.4,6.39E-08
2002,1,2,3,5.9,92,1,36.4,0,238,0,1.4,5.56E-08
2002,1,2,4,6.8,86.5,0.5,34.8,0,237,0,1.4,5.28E-08
2002,1,2,5,6.8,85.8,0.7,45.1,0,236,0,1.4,5.56E-08
2002,1,2,6,5.9,91.4,1.1,44.9,0,235,0,1.4,6.94E-08
2002,1,2,7,4.6,99.9,1.9,64.8,0.6,235,0,1.4,8.61E-08
2002,1,2,8,4.8,99.9,1.1,63.6,0.1,233,0,1.4,1.11E-07
2002,1,2,9,5.2,100,0.7,134.7,3.9,235,0,1.4,2.94E-07
2002,1,2,10,4.5,100,1.4,100.7,1,235,0,1.4,6.25E-07
2002,1,2,11,4.4,100,1,76.3,0.3,234,0.1,1.4,2.08E-07
2002,1,2,12,4.8,100,1.2,76.8,0.8,233,0.3,1.4,1.14E-07
2002,1,2,13,5.7,99,1.3,83.8,0,231,0.6,1.4,8.89E-08
2002,1,2,14,6.8,93.2,1,92.5,0,230,0.6,1.4,6.11E-08
2002,1,2,15,5.3,97.7,0.9,83.6,0,228,0.3,1.4,5.28E-08
2002,1,2,16,5.7,98.7,0.7,102.2,0,227,0.3,1.4,5.00E-08
2002,1,2,17,4.1,98.6,1.8,75.7,0,226,0,1.4,4.72E-08
2002,1,2,18,2.4,100,2.4,63.2,0.3,226,0,1.4,3.33E-08
2002,1,2,19,2.3,100,2.3,65.3,0,225,0,1.4,3.33E-08
2002,1,2,20,2,100,2.3,62.2,0,224,0,1.4,1.94E-08
2002,1,2,21,1.9,100,1.4,61.2,0.4,224,0,1.4,1.67E-08
2002,1,2,22,1.9,100,2,57,0,224,0,1.4,1.67E-08
2002,1,2,23,2.1,100,1.2,65.3,0,223,0,1.4,1.67E-08
2002,1,3,0,1.9,100,0.5,67.7,0,223,0,1.4,8.33E-09
2002,1,3,1,2,100,1.4,64.1,0,223,0,1.4,8.33E-09
2002,1,3,2,1.8,100,0.8,59.5,0,223,0,1.4,8.33E-09
2002,1,3,3,1.9,100,1.3,66.7,0.1,222,0,1.4,8.33E-09
2002,1,3,4,1.9,100,0.7,77.7,0.3,223,0,1.4,8.33E-09
2002,1,3,5,1.9,100,0.9,94.6,0.1,223,0,1.4,8.33E-09
2002,1,3,6,1.4,100,1,61.2,0.6,223,0,1.4,8.33E-09
2002,1,3,7,1,100,2,58.9,0.2,223,0,1.4,8.33E-09
2002,1,3,8,1.1,100,1.2,59.5,0.1,222,0,1.5,8.33E-09
2002,1,3,9,1.1,100,1.1,71.1,0.1,222,0,1.5,1.39E-08
2002,1,3,10,1.9,100,0.1,75.8,0,222,0.1,1.5,1.67E-08
2002,1,3,11,2.7,100,0.2,56.6,0,222,0.2,1.5,1.67E-08
2002,1,3,12,2.3,100,0.4,183.2,0,222,0.3,1.5,1.67E-08
2002,1,3,13,2.5,100,0.2,202.2,0,222,0.2,1.5,1.94E-08
2002,1,3,14,2.6,100,0.6,153.6,0,222,0.4,1.5,2.50E-08
2002,1,3,15,3,97.6,0.3,106.1,0.7,221,0.3,1.5,2.50E-08
2002,1,3,16,1,100,1.1,65.3,1.5,223,0,1.5,3.06E-08
2002,1,3,17,0.8,100,1.2,69.7,0.3,223,0,1.5,3.33E-08
2002,1,3,18,0.8,100,1.4,62.6,0,223,0,1.5,2.78E-08
2002,1,3,19,0.8,100,1.3,67.8,0,223,0,1.5,2.22E-08
2002,1,3,20,0.3,100,1.5,58.2,0,222,0,1.5,2.22E-08
2002,1,3,21,0.4,100,0.8,48.3,0,221,0,1.5,1.11E-08
2002,1,3,22,0.6,100,1.6,60.8,0,221,0,1.5,0
2002,1,3,23,-0.1,100,2.1,55.8,0,222,0,1.5,0
2002,1,4,0,-0.6,100,1.9,57.9,0,222,0,1.5,0
2002,1,4,1,-0.8,100,1.3,61.6,0.1,222,0,1.5,0
2002,1,4,2,-0.9,100,1,44.9,0,222,0,1.5,0
2002,1,4,3,-0.8,100,1.2,52.2,0,222,0,1.5,0
2002,1,4,4,-0.4,100,1.7,82.3,0,220,0,1.5,0
2002,1,4,5,-0.4,100,1.4,65.3,0,220,0,1.5,0
2002,1,4,6,-0.5,98.9,0.6,65,0,220,0,1.5,0
2002,1,4,7,-0.5,99.6,0.7,78.8,0,222,0,1.5,0
2002,1,4,8,-0.4,99.9,0.6,72.7,0,219,0,1.5,0
2002,1,4,9,-0.1,100,0.3,58.8,0,218,0,1.5,0
2002,1,4,10,1.5,97.8,0.4,40.4,0,215,0.3,1.5,0
2002,1,4,11,4,85.5,0.5,71.7,0,215,0.8,1.5,0
2002,1,4,12,5.3,77.3,1,84,0,217,0.8,1.5,0
2002,1,4,13,5.8,73.2,0.3,74.1,0,217,0.6,1.6,0
2002,1,4,14,5.2,76.2,0.9,64,0,217,0.5,1.6,0
2002,1,4,15,3.6,80.8,1.7,64.6,0,217,0.1,1.6,0
2002,1,4,16,3.7,81.5,0.6,75,0,218,0.1,1.6,0
2002,1,4,17,4.2,72.7,0.9,80.6,0,218,0,1.6,0
2002,1,4,18,4.4,71.7,0.7,78.9,0,218,0,1.6,0
2002,1,4,19,4.7,69.8,0.8,84.8,0,218,0,1.6,0
2002,1,4,20,4.6,69,0.3,140.6,0,218,0,1.6,0
2002,1,4,21,3.1,81.7,1.8,70.8,0,218,0,1.6,0
2002,1,4,22,3.8,74.6,0.9,79.4,0,218,0,1.6,0
2002,1,4,23,4.3,67,0.6,64.1,0,218,0,1.6,0
2002,1,5,0,3.5,73.3,1,62.4,0,218,0,1.6,0
2002,1,5,1,3.4,76.7,1.2,57.7,0.1,218,0,1.6,5.56E-09
2002,1,5,2,4.6,68,2,64,0,218,0,1.6,5.56E-09
2002,1,5,3,3.8,73.9,0.8,76.8,0,218,0,1.6,5.56E-09
2002,1,5,4,4.2,72.4,1.5,68.1,0,218,0,1.6,5.56E-09
2002,1,5,5,4.1,75.9,1.7,64.9,0,218,0,1.6,5.56E-09
2002,1,5,6,3.9,82.9,2.2,68.4,0,218,0,1.6,5.56E-09
2002,1,5,7,4,82.9,1.3,72.9,0,218,0,1.6,5.56E-09
2002,1,5,8,3.9,84.1,1.2,67.4,0,218,0,1.6,5.56E-09
2002,1,5,9,4.8,80.4,1.1,65.3,0,218,0,1.6,5.56E-09
2002,1,5,10,5.6,79.3,1.1,60.2,0.1,218,0.2,1.6,5.56E-09
2002,1,5,11,6.9,74.7,0.7,68.6,0,217,0.3,1.6,5.56E-09
2002,1,5,12,7.6,73.2,0.8,75.6,0,216,0.5,1.6,5.56E-09
2002,1,5,13,8.3,69.8,0.8,69,0.2,215,0.6,1.6,1.67E-08
2002,1,5,14,7.7,68.9,0.8,62.1,0,214,0.4,1.6,3.61E-08
2002,1,5,15,6.8,71.1,1.1,74,0,214,0.2,1.6,3.89E-08
2002,1,5,16,6.2,72.8,1.1,59.8,0,214,0,1.6,4.44E-08
2002,1,5,17,6.4,70.9,1,58.5,0,214,0,1.6,3.89E-08
2002,1,5,18,5.3,91.7,1.3,58.5,1.2,215,0,1.6,3.89E-08
2002,1,5,19,4.2,99.9,0.8,54.9,3.4,218,0,1.6,4.86E-07
2002,1,5,20,5.3,99.6,0.4,337.1,3.6,218,0,1.6,9.78E-07
2002,1,5,21,5.9,100,0.4,14.2,3.6,220,0,1.6,1.12E-06
2002,1,5,22,4.9,100,0.8,59.4,1.4,218,0,1.5,7.67E-07
2002,1,5,23,5,100,1.2,75.1,2.1,217,0,1.4,3.83E-07
2002,1,6,0,5.7,100,1.3,74.7,0.5,216,0,1.4,3.83E-07
2002,1,6,1,5.5,100,1.5,72.2,0.8,214,0,1.4,2.61E-07
2002,1,6,2,4.9,100,1.8,66.4,0,213,0,1.4,1.69E-07
2002,1,6,3,4.8,100,2.1,67.6,0.2,212,0,1.3,7.22E-08
2002,1,6,4,4.5,100,1.8,73.8,0,211,0,1.3,6.11E-08
2002,1,6,5,4.4,100,1.5,67.8,0,211,0,1.3,5.00E-08
2002,1,6,6,4.5,100,1.2,61,1.9,211,0,1.3,6.39E-08
2002,1,6,7,5.3,100,0.9,52,2.7,211,0,1.3,4.33E-07
2002,1,6,8,5.6,100,0.6,25.7,3.3,211,0,1.3,9.08E-07
2002,1,6,9,6.2,99.9,0.6,304.6,1.9,211,0,1.3,9.78E-07
2002,1,6,10,7.3,99.7,0.4,156.1,2.6,209,0,1.3,6.94E-07
2002,1,6,11,8.3,99.7,0.6,172.3,0.4,207,0.1,1.3,8.00E-07
2002,1,6,12,8.8,95.9,0.8,142.8,0.2,205,0.2,1.2,2.94E-07
2002,1,6,13,8.4,95.7,1.1,114.2,0.3,203,0.3,1.2,1.92E-07
2002,1,6,14,8.2,96.1,0.8,68.6,0.2,201,0.1,1.2,1.75E-07
2002,1,6,15,7.4,99,1.5,70.6,0.5,200,0,1.2,2.56E-07
2002,1,6,16,8.2,96.2,1,79,0.3,198,0,1.2,2.67E-07
2002,1,6,17,9.8,88,0.4,119.1,0,197,0,1.2,1.75E-07
2002,1,6,18,7.8,97.1,1.5,58.5,0,196,0,1.2,1.94E-07
2002,1,6,19,9.4,85.5,0.5,88.3,0,194,0,1.2,1.53E-07
2002,1,6,20,10.6,79.3,1.3,180.6,0,193,0,1.2,1.75E-07
2002,1,6,21,11.2,75.5,1.3,202.4,0.2,191,0,1.2,2.44E-07
2002,1,6,22,9.2,89.5,0.5,125.5,0.2,189,0,1.2,3.25E-07
2002,1,6,23,8.8,89.5,1,81.9,0.3,187,0,1.2,2.17E-07
2002,1,7,0,8.1,96.4,1.1,96.3,0.2,186,0,1.2,1.53E-07
2002,1,7,1,7.6,98.3,1.7,61.1,0.4,185,0,1.2,2.78E-07
2002,1,7,2,6.5,100,1.7,75.8,1.1,184,0,1.2,2.56E-07
2002,1,7,3,6.9,100,1.9,69.1,0,182,0,1.2,2.50E-07
2002,1,7,4,6.1,100,2.4,59.3,0.3,180,0,1.2,1.50E-07
2002,1,7,5,6.7,99.9,2.2,59.3,0,180,0,1.2,1.17E-07
2002,1,7,6,7,98.2,1.9,63.1,0.2,179,0,1.2,1.31E-07
2002,1,7,7,6.2,99.2,2.8,68.1,0,178,0,1.2,1.47E-07
2002,1,7,8,6.3,94.5,1.7,59.4,0,176,0,1.2,8.61E-08
2002,1,7,9,6.1,97.2,1.7,62.3,0.3,175,0,1.2,7.78E-08
2002,1,7,10,7,97,2.1,72.1,1.2,175,0,1.2,1.75E-07
2002,1,7,11,6.4,100,2.4,62.7,0,173,0.3,1.2,3.61E-07
2002,1,7,12,6,98.7,2.2,59.8,0.3,172,0.1,1.2,1.42E-07
2002,1,7,13,8.1,88.3,0.9,160.9,1.9,172,0.1,1.2,2.61E-07
2002,1,7,14,6.7,99.5,1.2,67.5,0.9,170,0.1,1.2,6.94E-07
2002,1,7,15,8,96.2,0.4,143.3,0.62,170,0.1,1.2,5.22E-07
2002,1,7,16,6.2,100,1.4,67.7,0,168,0,1.2,2.19E-07
2002,1,7,17,8.6,93,1,194.6,0.25,167,0,1.1,1.33E-07
2002,1,7,18,8.5,94.6,1.4,213.7,0.49,166,0,1.1,3.75E-07
2002,1,7,19,7.3,96.7,0.8,45.4,0.24,164,0,1.1,3.19E-07
2002,1,7,20,8.5,89.1,0.8,204.8,0.24,162,0,1.1,1.47E-07
2002,1,7,21,9.6,82.1,0.4,186.5,0,161,0,1.1,1.58E-07
2002,1,7,22,8,95,0.2,113.7,2.73,161,0,1.1,3.50E-07
2002,1,7,23,7.1,100,0.1,24.2,4.56,161,0,1.1,1.34E-06
2002,1,8,0,6.4,100,0.4,104.6,8.64,162,0,1.1,2.39E-06
2002,1,8,1,5.3,100,2.5,180.6,3.83,159,0,1.1,1.55E-06
2002,1,8,2,5.2,100,1.6,179.9,2.71,157,0,1,1.12E-06
2002,1,8,3,5.4,100,0.9,178.2,1.74,156,0,1,4.86E-07
2002,1,8,4,5.9,100,1,184.1,0.49,154,0,1,5.33E-07
2002,1,8,5,5.5,100,1.1,186,2.22,153,0,1,5.08E-07
2002,1,8,6,5.4,100,1,168.3,3.59,153,0,1,1.20E-06
2002,1,8,7,5.4,100,1.7,170.7,1.1,150,0,1,5.33E-07
2002,1,8,8,5.2,100,0.5,158.3,0.01,148,0,1,3.00E-07
2002,1,8,9,4.7,100,0.2,63.8,0,147,0,1,1.22E-07
2002,1,8,10,4.7,100,0.8,160.8,0.49,146,0,1,1.11E-07
2002,1,8,11,5.2,100,0.7,183.7,0,145,0.3,0.9,1.44E-07
2002,1,8,12,5.5,100,0.5,148.9,0.24,143,0.3,1,1.17E-07
2002,1,8,13,6.1,97.3,0.6,160.2,0.01,141,0.7,1,8.89E-08
2002,1,8,14,6.3,94.2,0.9,164.5,0,140,0.7,1,9.44E-08
2002,1,8,15,6.5,89.1,0.6,174.1,0,139,0.4,1,1.03E-07
2002,1,8,16,6.4,88.7,0.1,290.1,0,139,0.3,1,8.89E-08
2002,1,8,17,4.6,95.9,0.7,91.9,0,138,0,1,7.22E-08
2002,1,8,18,2.8,100,1.8,63,0,137,0,1,5.00E-08
2002,1,8,19,2.7,100,1.7,62.1,0.49,137,0,1,3.61E-08
2002,1,8,20,2.5,100,2.1,59.5,0,137,0,1,1.67E-08
2002,1,8,21,1.5,100,2,56.5,0,136,0,1,0
2002,1,8,22,1.3,100,2.3,54.6,0,135,0,1,0
2002,1,8,23,1.3,100,1.7,55.8,0,135,0,1,0
2002,1,9,0,0.8,100,1.9,54.8,0,135,0,1,0
2002,1,9,1,0.5,100,1.8,56.4,0,135,0,1,5.56E-09
2002,1,9,2,0.3,100,1.5,54.9,0,135,0,1.1,5.56E-09
2002,1,9,3,0,100,0.8,53,0,133,0,1.1,5.56E-09
2002,1,9,4,-0.7,100,0.2,37.7,0,133,0,1.1,5.56E-09
2002,1,9,5,-0.6,100,0.6,65.8,0,134,0,1.1,5.56E-09
2002,1,9,6,-0.8,100,1.2,56.3,0,134,0,1.1,5.56E-09
2002,1,9,7,-0.4,100,1.1,55.3,0,134,0,1.1,5.56E-09
2002,1,9,8,-0.8,100,0.6,51.3,0,133,0,1.1,5.56E-09
2002,1,9,9,-0.8,100,1.9,51.8,0,133,0,1.1,5.56E-09
2002,1,9,10,0.1,100,1.9,58.9,0,130,0,1.1,5.56E-09
2002,1,9,11,2.9,95,2,70.5,0,125,1.1,1.1,5.56E-09
2002,1,9,12,7.5,79.2,0.9,72,0,120,1.1,1.1,5.56E-09
2002,1,9,13,7.8,74.1,0.5,179.8,0,120,1.1,1.1,5.56E-09
2002,1,9,14,9.5,65.5,0.3,93.8,0,121,1,1.1,5.56E-09
2002,1,9,15,7.3,77.8,1.1,65.9,0,121,0.6,1.1,5.56E-09
2002,1,9,16,5.5,85.7,1.1,71.6,0,123,0.2,1.1,3.06E-08
2002,1,9,17,4.2,83,2,60,0,124,0,1.1,3.06E-08
2002,1,9,18,3,88.7,2.4,61.2,0,124,0,1.1,2.50E-08
2002,1,9,19,2.5,87.3,1.7,60.7,0,125,0,1.2,2.22E-08
2002,1,9,20,2.4,85.5,2.4,62.2,0,126,0,1.2,2.22E-08
2002,1,9,21,1.9,88.4,1.7,56.4,0,128,0,1.2,1.11E-08
2002,1,9,22,2.4,84.1,1.3,71.5,0,127,0,1.2,0
2002,1,9,23,2.1,86.8,0.7,66.4,0,126,0,1.2,0
2002,1,10,0,2.3,83.2,1.6,64.2,0,126,0,1.2,0
2002,1,10,1,2.3,86.8,0.5,71,0,125,0,1.2,1.39E-08
2002,1,10,2,2.8,83.8,1,66,0,122,0,1.2,1.39E-08
2002,1,10,3,3,78.2,1.7,57.3,0,122,0,1.2,1.39E-08
2002,1,10,4,2.3,77.6,1,69.5,0,125,0,1.2,1.39E-08
2002,1,10,5,2.6,80.4,1.5,60.9,0,123,0,1.2,1.39E-08
2002,1,10,6,3.4,75.2,1.5,66.4,0,122,0,1.2,8.33E-09
2002,1,10,7,3.4,74.6,1.8,56.5,0,121,0,1.2,8.33E-09
2002,1,10,8,3,73.1,1,63.7,0,122,0,1.2,8.33E-09
2002,1,10,9,2.9,74.2,0.5,49.8,0,121,0,1.2,8.33E-09
2002,1,10,10,4.2,70.5,1.2,60.6,0,119,0.1,1.2,8.33E-09
2002,1,10,11,6,63.7,1.7,57.4,0,116,0.4,1.2,8.33E-09
2002,1,10,12,8.5,60.6,0.3,115.3,0,114,0.9,1.2,8.33E-09
2002,1,10,13,13.2,43.9,0.2,122.4,0,114,1.4,1.2,8.33E-09
2002,1,10,14,12,46.3,0.9,66.9,0,116,0.9,1.2,8.33E-09
2002,1,10,15,8.1,56.2,1.8,65.8,0,117,0.3,1.2,1.11E-07
2002,1,10,16,7.3,56.9,2.4,67.9,0,117,0.2,1.2,1.67E-07
2002,1,10,17,6.1,60.7,2.9,61.6,0,118,0,1.2,1.61E-07
2002,1,10,18,5.3,63.3,2.6,62,0,119,0,1.2,1.33E-07
2002,1,10,19,5.3,64.1,2.8,61.5,0,119,0,1.2,1.06E-07
2002,1,10,20,5.2,65.1,2.1,63.8,0,120,0,1.2,9.44E-08
2002,1,10,21,5.2,66.1,1.9,61.1,0,120,0,1.2,9.72E-08
2002,1,10,22,5.4,62.5,1.2,68.8,0,120,0,1.2,1.06E-07
2002,1,10,23,4.8,69.8,1.6,62.3,0,120,0,1.2,8.61E-08
2002,1,11,0,5,72.4,1.9,64.1,0,120,0,1.2,5.28E-08
2002,1,11,1,5,72.4,1.8,62.6,0.01,120,0,1.2,5.56E-08
2002,1,11,2,5.3,80,2.2,63.3,0,120,0,1.2,3.89E-08
2002,1,11,3,5,75,1.4,60.2,0,120,0,1.2,3.33E-08
2002,1,11,4,5.4,73.1,1,51.6,0,120,0,1.2,2.50E-08
2002,1,11,5,6.3,69.8,1.2,67.4,0,120,0,1.2,2.22E-08
2002,1,11,6,6.1,73.3,1.2,59.1,0,120,0,1.2,2.22E-08
2002,1,11,7,6.7,71.3,1.1,63.5,0,120,0,1.2,2.22E-08
2002,1,11,8,6,75,1.2,63.7,0,120,0,1.2,2.22E-08
2002,1,11,9,7.2,74.3,1,68.3,0,120,0.1,1.3,2.22E-08
2002,1,11,10,8.4,70.4,0.9,65.7,0,119,0.3,1.3,2.78E-08
2002,1,11,11,9.8,66.2,1,81.7,0,118,0.4,1.3,3.89E-08
2002,1,11,12,9.8,67.7,1.3,56.9,0,118,0.6,1.3,6.94E-08
2002,1,11,13,10.5,68.7,1.1,63.2,0,118,0.5,1.3,1.72E-07
2002,1,11,14,10.8,67.3,1.3,72.6,0,117,0.5,1.3,2.83E-07
2002,1,11,15,8.8,70.9,1.7,63.3,0,117,0.2,1.3,2.72E-07
2002,1,11,16,8.3,69.4,2.6,62.9,0,119,0.1,1.3,2.25E-07
2002,1,11,17,7.4,73,2.3,59.5,0,119,0,1.3,1.89E-07
2002,1,11,18,7.5,73.6,1.2,62.3,0,120,0,1.3,1.58E-07
2002,1,11,19,6.7,76.9,1.7,66.8,0,120,0,1.3,1.11E-07
2002,1,11,20,7.2,73.7,2.1,61.1,0,120,0,1.3,7.22E-08
2002,1,11,21,6.8,73.8,1.6,60.9,0,120,0,1.2,5.56E-08
2002,1,11,22,6.6,73.8,1.6,64.6,0,120,0,1.2,5.56E-09
2002,1,11,23,7.3,69.8,1.6,65.1,0,120,0,1.2,0
2002,1,12,0,6.8,72.8,1.6,66.1,0,121,0,1.3,0
2002,1,12,1,7.3,64.4,0.8,94.1,0.12,120,0,1.3,8.89E-08
2002,1,12,2,9.6,43.9,0.7,186.3,0.11,121,0,1.3,2.50E-08
2002,1,12,3,8.5,48.1,0.8,204.3,0,120,0,1.3,2.50E-08
2002,1,12,4,5.5,81.2,1,173.2,0.37,121,0,1.3,6.67E-08
2002,1,12,5,3.3,100,2,176.6,2.48,122,0,1.3,5.61E-07
2002,1,12,6,2.4,100,2.6,176.7,0.12,120,0,1.3,2.97E-07
2002,1,12,7,2.1,100,2.7,177,0.25,120,0,1.2,1.11E-07
2002,1,12,8,1.6,100,1.8,175.8,0.49,120,0,1.2,8.61E-08
2002,1,12,9,1.3,100,1.2,189.8,0.99,120,0,1.2,1.19E-07
2002,1,12,10,1.2,100,0.5,211.5,1.48,121,0,1.2,1.78E-07
2002,1,12,11,1.4,100,0.3,215.5,0.5,120,0,1.2,1.42E-07
2002,1,12,12,1.5,100,0.2,195.3,0.73,120,0,1.2,1.19E-07
2002,1,12,13,1.9,100,0.4,177.5,0.5,120,0,1.2,1.28E-07
2002,1,12,14,2.1,100,0.7,181.4,0.87,120,0,1.2,1.19E-07
2002,1,12,15,2.3,100,0.7,170.8,0.37,120,0.2,1.2,1.28E-07
2002,1,12,16,2.3,100,0.9,164.3,0.49,119,0.1,1.2,1.08E-07
2002,1,12,17,1.8,100,0.5,162.8,0.87,119,0,1.2,1.28E-07
2002,1,12,18,1.3,100,0.8,100,0.36,119,0,1.2,1.11E-07
2002,1,12,19,0.9,100,1.3,145.8,0.01,119,0,1.1,6.39E-08
2002,1,12,20,0.6,100,0.4,81.9,0,119,0,1.1,3.61E-08
2002,1,12,21,0.3,100,0.4,66.3,0.24,119,0,1.1,0
2002,1,12,22,0.2,100,0.6,142.7,0,118,0,1.1,0
2002,1,12,23,-0.1,100,0.3,37.1,0,118,0,1.2,0
2002,1,13,0,-0.8,100,0.2,89.2,0,118,0,1.2,0
2002,1,13,1,-1,100,0,0,0.25,118,0,1.2,0
2002,1,13,2,-0.9,100,0.1,279.3,0,118,0,1.2,0
2002,1,13,3,-1,100,0,142.3,0,117,0,1.2,0
2002,1,13,4,-1.6,100,0.3,71.1,0,118,0,1.2,0
2002,1,13,5,-2.2,100,0.2,60.1,0,119,0,1.2,0
2002,1,13,6,-1.9,100,0,0,0,117,0,1.2,0
2002,1,13,7,-2.5,100,0.4,50.8,0,119,0,1.2,0
2002,1,13,8,-3.1,100,1.1,48.7,0,121,0,1.2,0
2002,1,13,9,-3.2,100,1.5,47,0,121,0,1.2,0
2002,1,13,10,-1.6,100,0.9,40.5,0,117,0.2,1.2,0
2002,1,13,11,-0.3,99.5,0.3,95.3,0.12,113,0.5,1.2,0
2002,1,13,12,-0.3,99.5,0.5,98.9,0,111,0.3,1.2,0
2002,1,13,13,0.3,99.9,0.2,191.3,0,107,0.4,1.2,0
2002,1,13,14,0.5,100,0.5,208.4,0,106,0.3,1.2,0
2002,1,13,15,0.2,100,0.3,193,0,107,0.1,1.2,0
2002,1,13,16,0.6,100,0.1,164.1,0,107,0.1,1.2,0
2002,1,13,17,-0.6,100,0.2,194.7,0,108,0,1.2,0
2002,1,13,18,-0.9,100,0.4,180.4,0,109,0,1.3,0
2002,1,13,19,-1,100,0.3,190.4,0,109,0,1.3,0
2002,1,13,20,-1.1,100,0.3,294.6,0,109,0,1.3,0
2002,1,13,21,-1.4,100,0.5,172.3,0,109,0,1.3,0
2002,1,13,22,-1.6,100,0.7,157.6,0,110,0,1.3,0
2002,1,13,23,-1.8,100,0.6,168.2,0,110,0,1.3,0
2002,1,14,0,-2,100,0.3,144.2,0,111,0,1.3,0
2002,1,14,1,-2.4,100,0.3,184.8,0,111,0,1.3,5.56E-09
2002,1,14,2,-2.6,100,0.4,168.4,0,111,0,1.3,5.56E-09
2002,1,14,3,-2.7,100,0.3,132.1,0,112,0,1.3,5.56E-09
2002,1,14,4,-2.6,100,0.2,256.5,0.01,112,0,1.3,5.56E-09
2002,1,14,5,-2.7,100,0.3,289.7,0,111,0,1.3,5.56E-09
2002,1,14,6,-2.8,100,0.1,308.2,0,111,0,1.3,5.56E-09
2002,1,14,7,-2.8,100,0.1,108.7,0.12,110,0,1.3,5.56E-09
2002,1,14,8,-2.9,100,0.2,173.6,0,111,0,1.3,5.56E-09
2002,1,14,9,-2.4,100,0,0,0,110,0,1.3,5.56E-09
2002,1,14,10,-1.8,100,0.3,204,0,108,0.1,1.3,5.56E-09
2002,1,14,11,-1.2,99.9,0.4,202.9,0,105,0.3,1.3,5.56E-09
2002,1,14,12,-0.6,96.6,0.4,179.9,0,102,0.4,1.3,5.56E-09
2002,1,14,13,-0.4,94.9,0.5,196.6,0,100,0.4,1.3,5.56E-09
2002,1,14,14,-0.6,97.9,0.8,188.1,0,99,0.2,1.3,5.56E-09
2002,1,14,15,-0.8,100,0.7,185.9,0,99,0.1,1.3,0
2002,1,14,16,-1,99.8,0.7,183.7,0,101,0,1.3,0
2002,1,14,17,-1,92,0.7,155.9,0,102,0,1.3,0
2002,1,14,18,-1.7,93.2,1.1,141.3,0,104,0,1.3,0
2002,1,14,19,-2.8,96.6,1,78.3,0,106,0,1.3,0
2002,1,14,20,-3.5,99.3,0.9,82,0,108,0,1.3,0
2002,1,14,21,-3.9,99.9,1.6,61.2,0,111,0,1.3,0
2002,1,14,22,-4.5,100,2,56.3,0,112,0,1.3,0
2002,1,14,23,-4.8,100,1.9,48,0,114,0,1.3,0
2002,1,15,0,-5,100,1.9,53,0,114,0,1.4,0
2002,1,15,1,-5.4,100,1.6,50.2,0,114,0,1.4,0
2002,1,15,2,-5.8,100,1.2,51,0,115,0,1.4,0
2002,1,15,3,-6.3,100,0.5,50.5,0,117,0,1.4,0
2002,1,15,4,-6.6,100,0.1,5.9,0,120,0,1.4,0
2002,1,15,5,-6.6,100,0,221.9,0,123,0,1.4,0
2002,1,15,6,-6.9,100,0.3,354.5,0,131,0,1.4,0
2002,1,15,7,-6.8,100,0.2,58.6,0,141,0,1.4,0
2002,1,15,8,-7.4,100,0.2,37.8,0,157,0,1.4,0
2002,1,15,9,-6.3,100,0,168.1,0,172,0,1.4,0
2002,1,15,10,-6,100,0.3,41.1,0,192,0,1.4,0
2002,1,15,11,-4,100,0,292.1,0,208,0.2,1.4,0
2002,1,15,12,-1.9,99.8,0.2,352,0,220,0.6,1.4,0
2002,1,15,13,1.6,86,0.2,186.2,0,221,1.5,1.4,0
2002,1,15,14,2.9,74.6,0.4,235,0,217,1.4,1.4,0
2002,1,15,15,3.9,70.5,0.6,201.9,0,219,0.9,1.4,0
2002,1,15,16,1.9,79.9,0.9,198.9,0,219,0.5,1.4,0
2002,1,15,17,-1,96.5,0.6,190,0,218,0.1,1.4,0
2002,1,15,18,-2.8,100,0.2,206.9,0,222,0,1.4,0
2002,1,15,19,-3.4,100,0.1,106.3,0,221,0,1.4,0
2002,1,15,20,-3.3,100,0.2,74.4,0,218,0,1.4,0
2002,1,15,21,-4.3,100,0.1,71.2,0,224,0,1.4,0
2002,1,15,22,-5.1,100,0.1,287.4,0,231,0,1.4,0
2002,1,15,23,-4.8,100,1,52.3,0,239,0,1.4,0
2002,1,16,0,-4.7,100,1.1,57.7,0,249,0,1.4,0
2002,1,16,1,-4.8,100,0.4,29.3,0.13,260,0,1.4,0
2002,1,16,2,-5.3,100,0.4,55.2,0,271,0,1.4,0
2002,1,16,3,-4.8,100,1.2,62.4,0,281,0,1.4,0
